Crash Date/Time,Weather,Latitude,Longitude,Vehicle Damage Extent,Vehicle Year,Vehicle Make,Vehicle Model,Driver Substance Abuse,Injury Severity
7/4/2023 14:00,CLEAR,39.00458333,-76.99607333,DISABLING,2016,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/4/2023 13:00,CLEAR,39.02502917,-77.06972233,UNKNOWN,2013,NISSAN,PATHFINDER,UNKNOWN,NO APPARENT INJURY
7/4/2023 11:00,CLEAR,38.97778058,-77.00737364,FUNCTIONAL,2022,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/4/2023 11:00,CLEAR,38.97778058,-77.00737364,SUPERFICIAL,2014,UNK,UNK,N/A,NO APPARENT INJURY
7/4/2023 9:17,CLEAR,39.06844467,-77.06136783,SUPERFICIAL,2020,TOYT,SD,NONE DETECTED,SUSPECTED MINOR INJURY
7/4/2023 9:17,CLEAR,39.06844467,-77.06136783,SUPERFICIAL,2017,FORD,UT,NONE DETECTED,NO APPARENT INJURY
7/4/2023 8:50,CLEAR,39.176478,-77.17893833,DISABLING,2020,FORD,VN,NONE DETECTED,NO APPARENT INJURY
7/4/2023 8:50,CLEAR,39.176478,-77.17893833,FUNCTIONAL,2023,HYUN,UT,NONE DETECTED,NO APPARENT INJURY
7/4/2023 3:56,CLEAR,39.157704,-77.205732,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/4/2023 3:56,CLEAR,39.157704,-77.205732,DISABLING,2020,TOYOTA,CAMRY,N/A,NO APPARENT INJURY
7/4/2023 0:57,RAINING,39.05614333,-77.15292,DISABLING,2003,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/4/2023 0:57,RAINING,39.08510967,-76.9473735,DISABLING,2009,HYUN,ELANTRA,NONE DETECTED,SUSPECTED MINOR INJURY
7/3/2023 23:35,RAINING,39.15473633,-77.28679233,DISABLING,2007,LINCOLN,NAVIGATOR,ALCOHOL PRESENT,NO APPARENT INJURY
7/3/2023 23:10,RAINING,39.15229467,-77.06525003,DISABLING,2004,HONDA,PILOT EX,NONE DETECTED,NO APPARENT INJURY
7/3/2023 22:50,RAINING,38.99619333,-77.07698333,DISABLING,2022,SUBARU,ASC,NONE DETECTED,NO APPARENT INJURY
7/3/2023 22:50,RAINING,38.99619333,-77.07698333,FUNCTIONAL,2015,NISSAN,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 22:02,CLEAR,39.041415,-77.05164036,SUPERFICIAL,2021,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/3/2023 22:02,CLEAR,39.0254062,-77.0462776,SUPERFICIAL,2008,MINI COOPER,2S,ALCOHOL PRESENT,NO APPARENT INJURY
7/3/2023 22:02,CLEAR,39.0254062,-77.0462776,SUPERFICIAL,2006,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/3/2023 22:02,CLEAR,39.041415,-77.05164036,SUPERFICIAL,2008,MINI COOPER,2S,ALCOHOL PRESENT,NO APPARENT INJURY
7/3/2023 19:33,CLEAR,39.00251667,-77.02467167,SUPERFICIAL,2019,FRHT,TR,NONE DETECTED,NO APPARENT INJURY
7/3/2023 19:33,CLEAR,39.00251667,-77.02467167,SUPERFICIAL,2022,GILG,BU,NONE DETECTED,NO APPARENT INJURY
7/3/2023 19:00,CLEAR,39.12437272,-77.23944733,FUNCTIONAL,2015,FREIGHTLINER,TRUCK TRACTOR,NONE DETECTED,NO APPARENT INJURY
7/3/2023 17:20,CLEAR,39.10640217,-77.1583905,DISABLING,2018,HARLEY DAVIDSON,MC 1200,NONE DETECTED,POSSIBLE INJURY
7/3/2023 17:20,CLEAR,39.10640217,-77.1583905,FUNCTIONAL,2015,TOYOTA SCION,TC,NONE DETECTED,NO APPARENT INJURY
7/3/2023 16:59,CLEAR,38.98518654,-77.0077116,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/3/2023 16:35,CLEAR,39.16212518,-77.21443318,FUNCTIONAL,2021,CHEVY,EQUINOX,NONE DETECTED,NO APPARENT INJURY
7/3/2023 16:35,CLEAR,39.16212518,-77.21443318,FUNCTIONAL,2016,NISS,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:31,CLEAR,39.26185549,-77.22176757,DISABLING,2017,HYUNDAI,ELANTRA,UNKNOWN,NO APPARENT INJURY
7/3/2023 15:31,CLEAR,39.26185549,-77.22176757,FUNCTIONAL,2018,CHEVY,TRAVERSE,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:31,CLEAR,39.26185549,-77.22176757,FUNCTIONAL,2012,FORD,EXPLORER,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:15,CLOUDY,38.9908075,-77.09806733,FUNCTIONAL,2013,HOND,CIVIC,N/A,NO APPARENT INJURY
7/3/2023 15:15,CLOUDY,38.9908075,-77.09806733,UNKNOWN,2015,FORD,ESCAPE,UNKNOWN,NO APPARENT INJURY
7/3/2023 15:12,CLEAR,39.03929033,-76.9901675,FUNCTIONAL,2020,VOLK,UT,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:12,CLEAR,39.03929033,-76.9901675,FUNCTIONAL,2013,BMW,4S,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:12,CLEAR,39.03929033,-76.9901675,DISABLING,2000,TOYT,SD,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:12,CLEAR,39.03929033,-76.9901675,DISABLING,2019,HOND,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 15:10,CLEAR,38.978187,-76.99784,FUNCTIONAL,2015,HYUNDAI,ELANTRA,NONE DETECTED,NO APPARENT INJURY
7/3/2023 14:37,N/A,39.00857283,-77.01814483,DISABLING,2018,JEEP,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 14:37,N/A,39.00857283,-77.01814483,SUPERFICIAL,2014,SUBA,UT,NONE DETECTED,NO APPARENT INJURY
7/3/2023 14:18,CLEAR,39.23014833,-77.25298333,FUNCTIONAL,1995,TOYT,TK,N/A,NO APPARENT INJURY
7/3/2023 14:18,CLEAR,39.23014833,-77.25298333,FUNCTIONAL,2013,GILL,BU,N/A,NO APPARENT INJURY
7/3/2023 13:30,CLEAR,39.09975833,-76.97495667,DISABLING,2010,FORD,FUSION,NONE DETECTED,NO APPARENT INJURY
7/3/2023 13:30,CLEAR,39.09975833,-76.97495667,DISABLING,2019,NISS,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 13:14,CLEAR,39.17498674,-77.26073541,SUPERFICIAL,2016,HYUN,2H,N/A,NO APPARENT INJURY
7/3/2023 13:14,CLEAR,39.17498674,-77.26073541,SUPERFICIAL,2022,CADI,ESCALADE,NONE DETECTED,NO APPARENT INJURY
7/3/2023 13:00,CLEAR,39.08114513,-76.94628131,UNKNOWN,2021,BMW,X4,UNKNOWN,NO APPARENT INJURY
7/3/2023 13:00,CLEAR,39.08114513,-76.94628131,SUPERFICIAL,2005,SAAB,4D,N/A,NO APPARENT INJURY
7/3/2023 12:00,N/A,39.15065622,-77.10370112,DISABLING,2004,INTL,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 11:16,CLEAR,39.24067967,-77.23493816,SUPERFICIAL,2015,KIA,OPTIMA 4S,NONE DETECTED,SUSPECTED MINOR INJURY
7/3/2023 11:16,CLEAR,39.24067967,-77.23493816,SUPERFICIAL,1999,TOYT,CAMRY 4S,NONE DETECTED,NO APPARENT INJURY
7/3/2023 10:48,CLEAR,39.18110333,-77.23837333,SUPERFICIAL,2018,TOYT,TK,NONE DETECTED,NO APPARENT INJURY
7/3/2023 9:54,CLEAR,39.02701833,-77.04656667,FUNCTIONAL,0,UNKNOWN,UNKNOWN,N/A,NO APPARENT INJURY
7/3/2023 9:54,CLEAR,39.02701833,-77.04656667,DISABLING,2016,JEEP,COMPASS,N/A,NO APPARENT INJURY
7/3/2023 9:34,CLEAR,39.05873701,-77.11903442,DISABLING,2006,ACUR,SD,NONE DETECTED,POSSIBLE INJURY
7/3/2023 9:34,CLEAR,39.05873701,-77.11903442,DISABLING,2021,AUDI,HB,NONE DETECTED,NO APPARENT INJURY
7/3/2023 8:57,CLEAR,39.02298167,-77.07624667,SUPERFICIAL,2017,SUBARU,OUTBACK,N/A,NO APPARENT INJURY
7/3/2023 8:57,CLEAR,39.02298167,-77.07624667,DISABLING,2008,TOYT,COROLLA,N/A,POSSIBLE INJURY
7/3/2023 8:16,CLOUDY,39.16076417,-77.26823783,DISABLING,2013,HOND,TK,NONE DETECTED,POSSIBLE INJURY
7/3/2023 6:30,CLEAR,39.06569344,-77.12421484,SUPERFICIAL,2011,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/3/2023 6:02,CLEAR,39.06067762,-77.06420481,FUNCTIONAL,2023,KIA,FORTE,NONE DETECTED,NO APPARENT INJURY
7/3/2023 5:40,CLEAR,39.18628888,-77.38241139,DISABLING,2019,JEEP,4X4,N/A,NO APPARENT INJURY
7/3/2023 0:00,CLEAR,38.98109532,-76.98930911,DISABLING,2006,NISSAN,PATHFINDER,ALCOHOL PRESENT,POSSIBLE INJURY
7/3/2023 0:00,CLEAR,38.99169667,-77.02491833,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/2/2023 23:30,N/A,39.01444982,-77.00423999,UNKNOWN,2011,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/2/2023 23:30,N/A,39.01444982,-77.00423999,SUPERFICIAL,2017,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/2/2023 22:11,CLEAR,39.26745333,-77.21784333,DISABLING,2021,NISSAN,NV200,NONE DETECTED,NO APPARENT INJURY
7/2/2023 22:11,CLEAR,39.26745333,-77.21784333,FUNCTIONAL,2017,TOYOTA,TUNDRA,NONE DETECTED,NO APPARENT INJURY
7/2/2023 21:45,CLEAR,39.08625433,-76.93854133,SUPERFICIAL,2005,CHEVROLET,SILVERADO,NONE DETECTED,NO APPARENT INJURY
7/2/2023 21:45,CLEAR,39.08625433,-76.93854133,SUPERFICIAL,2017,FORD,INTERCEPTOR,NONE DETECTED,NO APPARENT INJURY
7/2/2023 21:30,CLEAR,39.16291161,-77.2236784,SUPERFICIAL,2014,TOYOTA,TUNDRA,UNKNOWN,NO APPARENT INJURY
7/2/2023 19:30,CLEAR,39.01063,-77.04067,FUNCTIONAL,2017,KIA,OPTIMA,NONE DETECTED,NO APPARENT INJURY
7/2/2023 19:30,CLEAR,39.01063,-77.04067,FUNCTIONAL,2014,BMW,UT,NONE DETECTED,NO APPARENT INJURY
7/2/2023 19:20,CLEAR,39.04115333,-77.04706333,NO DAMAGE,2020,FORD,UT,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:34,CLEAR,39.15770667,-77.27238833,FUNCTIONAL,2015,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:34,CLEAR,39.15770667,-77.27238833,SUPERFICIAL,2016,JEEP,SUV,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:25,CLOUDY,39.14442337,-77.22637923,SUPERFICIAL,2018,TOYT,SD,ALCOHOL PRESENT,NO APPARENT INJURY
7/2/2023 18:25,CLOUDY,39.14442337,-77.22637923,SUPERFICIAL,2015,NISS,ALTIMA,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:10,CLEAR,39.15128973,-77.21070987,SUPERFICIAL,2010,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:10,CLEAR,39.15128973,-77.21070987,SUPERFICIAL,2013,HONDA,CIVIC,NONE DETECTED,POSSIBLE INJURY
7/2/2023 18:08,CLEAR,39.05506351,-77.06084449,FUNCTIONAL,2010,CHEV,EXPRESS,NONE DETECTED,NO APPARENT INJURY
7/2/2023 18:00,N/A,38.98052308,-77.09498263,SUPERFICIAL,2016,HYUNDIA,ELANTRA,UNKNOWN,NO APPARENT INJURY
7/2/2023 15:04,RAINING,39.19912708,-77.26072606,DISABLING,2018,HONDA,CR-V,NONE DETECTED,POSSIBLE INJURY
7/2/2023 15:04,RAINING,39.19912708,-77.26072606,DISABLING,2024,SUBARU,CROSSTREK,NONE DETECTED,NO APPARENT INJURY
7/2/2023 14:41,RAINING,39.16957,-77.09076333,DISABLING,2013,BMW,X5,NONE DETECTED,NO APPARENT INJURY
7/2/2023 14:41,RAINING,39.16957,-77.09076333,DISABLING,2016,JEEP,4X4,NONE DETECTED,SUSPECTED MINOR INJURY
7/2/2023 14:25,N/A,39.15759327,-77.20136322,DISABLING,0,UNKNOWN,UNKNOWN,N/A,NO APPARENT INJURY
7/2/2023 13:00,CLEAR,39.04117,-76.98916833,SUPERFICIAL,2013,HONDA,ACCORD,UNKNOWN,NO APPARENT INJURY
7/2/2023 12:00,CLEAR,39.02245667,-76.976415,DISABLING,2012,HOND,4S,NONE DETECTED,SUSPECTED MINOR INJURY
7/2/2023 12:00,CLEAR,39.02245667,-76.976415,DISABLING,2016,HOND,4S,NONE DETECTED,NO APPARENT INJURY
7/2/2023 11:12,CLEAR,39.0406985,-77.159249,DISABLING,2018,HOND,4S,N/A,NO APPARENT INJURY
7/2/2023 11:12,CLEAR,39.0406985,-77.159249,DISABLING,2013,MERZ,4S,N/A,NO APPARENT INJURY
7/2/2023 9:56,CLEAR,39.177525,-77.18942333,DESTROYED,2018,YAMAHA,MC,N/A,SUSPECTED SERIOUS INJURY
7/2/2023 9:56,CLEAR,39.177525,-77.18942333,DISABLING,2015,TOYT,4S,N/A,NO APPARENT INJURY
7/2/2023 8:23,CLOUDY,39.03178833,-77.21244167,DISABLING,2019,JAGU,XJL,NONE DETECTED,NO APPARENT INJURY
7/2/2023 8:23,CLOUDY,39.03178833,-77.21244167,FUNCTIONAL,2011,TOYT,4S,NONE DETECTED,POSSIBLE INJURY
7/2/2023 6:53,CLEAR,39.07155982,-77.06391375,SUPERFICIAL,2010,JEEP,WRANGLER,ALCOHOL PRESENT,NO APPARENT INJURY
7/2/2023 6:53,CLEAR,39.07155982,-77.06391375,SUPERFICIAL,2023,MAZDA,UT,NONE DETECTED,NO APPARENT INJURY
7/2/2023 5:04,CLEAR,39.02492162,-77.02843932,DISABLING,2017,NISSAN,PATHFINDER,UNKNOWN,NO APPARENT INJURY
7/2/2023 0:55,CLEAR,39.17512517,-77.02395983,DISABLING,2020,CHRYSLER,300,UNKNOWN,NO APPARENT INJURY
7/1/2023 23:37,CLOUDY,39.06114326,-77.07163933,DISABLING,2017,CHEVY,EQUINOX,ALCOHOL PRESENT,NO APPARENT INJURY
7/1/2023 22:39,CLEAR,39.2405161,-77.27768962,DISABLING,2015,VOLKSWAGON,PASSAT,COMBINED SUBSTANCE PRESENT,NO APPARENT INJURY
7/1/2023 21:55,RAINING,39.04276667,-77.053093,FUNCTIONAL,2015,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/1/2023 21:55,RAINING,39.04276667,-77.053093,FUNCTIONAL,2016,NEW FLYER,TBU,NONE DETECTED,NO APPARENT INJURY
7/1/2023 21:30,RAINING,39.12334333,-77.17818333,DISABLING,2020,TOYT,CP,N/A,NO APPARENT INJURY
7/1/2023 20:05,RAINING,39.01694572,-77.08776398,DESTROYED,2009,FORD,MUSTANG,NONE DETECTED,SUSPECTED MINOR INJURY
7/1/2023 20:00,RAINING,39.0364495,-77.03816533,DISABLING,2017,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/1/2023 20:00,RAINING,39.0364495,-77.03816533,DISABLING,2003,TOYOTA,COROLLA MATRIX,NONE DETECTED,POSSIBLE INJURY
7/1/2023 19:54,RAINING,39.29140333,-77.21210167,SUPERFICIAL,2006,CHEVROLET,EQUINOX,UNKNOWN,NO APPARENT INJURY
7/1/2023 19:25,RAINING,39.271435,-77.21548333,FUNCTIONAL,2014,NISSAN,ALTIMA,NONE DETECTED,NO APPARENT INJURY
7/1/2023 19:25,RAINING,39.271435,-77.21548333,DISABLING,2022,TOYOTA,CAMRY,ALCOHOL CONTRIBUTED,SUSPECTED MINOR INJURY
7/1/2023 17:17,CLEAR,39.19534443,-77.22423398,NO DAMAGE,2015,VOLVO,UNK,NONE DETECTED,NO APPARENT INJURY
7/1/2023 16:25,N/A,39.0496979,-77.05204685,DISABLING,2013,INFI,EX3,NONE DETECTED,POSSIBLE INJURY
7/1/2023 16:25,N/A,39.0496979,-77.05204685,DISABLING,2012,NISSAN,SENTRA,NONE DETECTED,POSSIBLE INJURY
7/1/2023 16:10,CLEAR,38.99739833,-77.03194833,DISABLING,2016,HOND,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/1/2023 16:10,CLEAR,38.99739833,-77.03194833,DISABLING,2016,FORD,TAURUS,NONE DETECTED,NO APPARENT INJURY
7/1/2023 16:08,CLEAR,39.07264967,-77.06515467,DISABLING,2008,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/1/2023 16:08,CLEAR,39.07264967,-77.06515467,DISABLING,2016,CHEV,4S,NONE DETECTED,NO APPARENT INJURY
7/1/2023 15:45,CLEAR,39.03183667,-77.04844167,DISABLING,2019,DODGE,RAM,ALCOHOL PRESENT,NO APPARENT INJURY
7/1/2023 15:45,CLEAR,39.03183667,-77.04844167,DISABLING,1999,HOND,SD,NONE DETECTED,NO APPARENT INJURY
7/1/2023 12:52,CLEAR,39.02649167,-77.14828833,SUPERFICIAL,2004,VOLKS,SUV,N/A,NO APPARENT INJURY
7/1/2023 12:00,CLOUDY,39.23886356,-77.27956555,DISABLING,2016,HONDA,PILOT,N/A,POSSIBLE INJURY
7/1/2023 12:00,CLOUDY,39.23886356,-77.27956555,DISABLING,2004,TOYOTA,SIENNA,N/A,POSSIBLE INJURY
7/1/2023 11:55,CLEAR,39.07505333,-77.1153715,FUNCTIONAL,2017,HOND,VN,N/A,NO APPARENT INJURY
7/1/2023 11:55,CLEAR,39.07505333,-77.1153715,DISABLING,2002,TOYOTA,COROLLA,N/A,NO APPARENT INJURY
7/1/2023 11:19,CLEAR,38.99489125,-77.0304664,SUPERFICIAL,2018,FORD,F35O,NONE DETECTED,NO APPARENT INJURY
7/1/2023 11:19,CLEAR,38.99489125,-77.0304664,FUNCTIONAL,2020,GIL,BUS,NONE DETECTED,NO APPARENT INJURY
7/1/2023 11:03,CLOUDY,38.95903,-77.1113815,DISABLING,2008,LEXUS,RX400H,NONE DETECTED,SUSPECTED MINOR INJURY
7/1/2023 11:03,CLOUDY,38.95903,-77.1113815,DISABLING,2018,TOYOTA,TACOMA,NONE DETECTED,POSSIBLE INJURY
7/1/2023 10:41,CLEAR,39.10656383,-77.0520645,DISABLING,2006,TOYT,4S,NONE DETECTED,NO APPARENT INJURY
7/1/2023 10:41,CLEAR,39.10656383,-77.0520645,DISABLING,2020,HYUNDAI,ELANTRA,NONE DETECTED,SUSPECTED MINOR INJURY
7/1/2023 7:05,CLEAR,39.03726967,-77.050244,SUPERFICIAL,2023,FRONTLINER,PL,NONE DETECTED,NO APPARENT INJURY
7/1/2023 6:00,CLEAR,39.03218333,-76.984975,DESTROYED,2015,INFINITY,4D,NONE DETECTED,SUSPECTED MINOR INJURY
7/1/2023 6:00,CLEAR,39.03218333,-76.984975,DESTROYED,2014,CHRY,SD,NONE DETECTED,NO APPARENT INJURY
7/1/2023 3:45,CLEAR,39.01354833,-77.04029167,DESTROYED,2020,DUCATI,SP,NONE DETECTED,SUSPECTED MINOR INJURY
7/1/2023 3:45,CLEAR,39.01354833,-77.04029167,FUNCTIONAL,2020,CHEVROLET,MALIBU,NONE DETECTED,NO APPARENT INJURY
7/1/2023 3:35,CLEAR,39.05183667,-77.11576667,DISABLING,2018,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/1/2023 3:35,CLEAR,39.05183667,-77.11576667,SUPERFICIAL,2013,BMW,X5,NONE DETECTED,NO APPARENT INJURY
7/1/2023 3:15,CLEAR,39.09085885,-77.15129839,FUNCTIONAL,2016,BMW,SD,NONE DETECTED,NO APPARENT INJURY
7/1/2023 3:15,CLEAR,39.09085885,-77.15129839,DISABLING,2010,DODGE,SUV,UNKNOWN,NO APPARENT INJURY
7/1/2023 1:41,CLEAR,39.126646,-77.132158,SUPERFICIAL,2017,FORD,EXPLORER,N/A,NO APPARENT INJURY
