Report Number,ACRS Report Type,Crash Date/Time,Weather,Light,Latitude,Longitude
MCP33740012,Injury Crash,8/2/2023 9:35,CLEAR,DAYLIGHT,39.02995462,-77.10675302
MCP33740012,Injury Crash,8/2/2023 9:35,CLEAR,DAYLIGHT,39.02995462,-77.10675302
MCP22980140,Injury Crash,8/2/2023 8:04,CLEAR,DAYLIGHT,39.25462167,-77.14320667
MCP22980140,Injury Crash,8/2/2023 8:04,CLEAR,DAYLIGHT,39.25462167,-77.14320667
MCP32680030,Property Damage Crash,8/2/2023 7:52,CLEAR,DAYLIGHT,39.04029167,-76.990842
MCP32680030,Property Damage Crash,8/2/2023 7:52,CLEAR,DAYLIGHT,39.04029167,-76.990842
MCP32680030,Property Damage Crash,8/2/2023 7:52,CLEAR,DAYLIGHT,39.04029167,-76.990842
MCP1205009F,Injury Crash,8/2/2023 6:47,CLEAR,DAYLIGHT,39.05285485,-77.10668741
MCP1205009F,Injury Crash,8/2/2023 6:47,CLEAR,DAYLIGHT,39.05285485,-77.10668741
MCP2895002Z,Property Damage Crash,8/1/2023 20:09,CLEAR,DAYLIGHT,39.16992667,-77.24923
MCP2895002Z,Property Damage Crash,8/1/2023 20:09,CLEAR,DAYLIGHT,39.16992667,-77.24923
MCP2361002N,Property Damage Crash,8/1/2023 19:43,CLEAR,DAYLIGHT,39.15092167,-77.20496833
MCP2361002N,Property Damage Crash,8/1/2023 19:43,CLEAR,DAYLIGHT,39.15092167,-77.20496833
MCP2686006M,Property Damage Crash,8/1/2023 19:18,CLEAR,DUSK,39.22302583,-77.3900235
DM8497001T,Property Damage Crash,8/1/2023 19:03,CLEAR,DAYLIGHT,38.97504536,-77.00893268
MCP289200F2,Property Damage Crash,8/1/2023 16:46,CLEAR,DAYLIGHT,39.01839333,-77.04345167
MCP289200F2,Property Damage Crash,8/1/2023 16:46,CLEAR,DAYLIGHT,39.01839333,-77.04345167
MCP32620035,Property Damage Crash,8/1/2023 16:29,CLEAR,DAYLIGHT,39.07321285,-76.95565873
MCP32620035,Property Damage Crash,8/1/2023 16:29,CLEAR,DAYLIGHT,39.07321285,-76.95565873
MCP2863002X,Property Damage Crash,8/1/2023 15:15,CLEAR,DAYLIGHT,39.15084183,-77.17476683
MCP2863002X,Property Damage Crash,8/1/2023 15:15,CLEAR,DAYLIGHT,39.15084183,-77.17476683
MCP27830050,Property Damage Crash,8/1/2023 15:07,CLEAR,DAYLIGHT,39.07802833,-76.97919333
MCP27830050,Property Damage Crash,8/1/2023 15:07,CLEAR,DAYLIGHT,39.07802833,-76.97919333
MCP2039008T,Injury Crash,8/1/2023 14:48,CLOUDY,DAYLIGHT,39.06521833,-77.06462
MCP2039008T,Injury Crash,8/1/2023 14:48,CLOUDY,DAYLIGHT,39.06521833,-77.06462
MCP209400MB,Injury Crash,8/1/2023 14:46,CLEAR,DAYLIGHT,39.03844,-77.22734167
MCP209400M9,Property Damage Crash,8/1/2023 14:17,CLEAR,DAYLIGHT,38.991965,-77.09805
DM8497001S,Property Damage Crash,8/1/2023 12:30,CLEAR,DAYLIGHT,38.98802196,-76.98874838
DM8497001S,Property Damage Crash,8/1/2023 12:30,CLEAR,DAYLIGHT,38.98802196,-76.98874838
EJ7888004Q,Property Damage Crash,8/1/2023 12:00,CLEAR,DAYLIGHT,39.11936975,-77.21264218
MCP24450051,Injury Crash,8/1/2023 10:58,CLEAR,DAYLIGHT,39.19272417,-77.24295417
MCP24450051,Injury Crash,8/1/2023 10:58,CLEAR,DAYLIGHT,39.19272417,-77.24295417
MCP24450051,Injury Crash,8/1/2023 10:58,CLEAR,DAYLIGHT,39.19272417,-77.24295417
MCP3268002Y,Property Damage Crash,8/1/2023 9:00,N/A,DAYLIGHT,39.05424624,-76.95031119
MCP3200008T,Injury Crash,8/1/2023 7:23,CLEAR,DAYLIGHT,39.03120133,-77.12646267
MCP3200008T,Injury Crash,8/1/2023 7:23,CLEAR,DAYLIGHT,39.03120133,-77.12646267
EJ78860035,Property Damage Crash,7/31/2023 23:53,CLEAR,DARK LIGHTS ON,39.14010594,-77.20481713
EJ78860035,Property Damage Crash,7/31/2023 23:53,CLEAR,DARK LIGHTS ON,39.14010594,-77.20481713
MCP32610018,Injury Crash,7/31/2023 21:47,N/A,DARK LIGHTS ON,39.142305,-77.19340167
MCP32610018,Injury Crash,7/31/2023 21:47,N/A,DARK LIGHTS ON,39.142305,-77.19340167
EJ7899000V,Property Damage Crash,7/31/2023 21:11,CLEAR,DARK LIGHTS ON,39.12296525,-77.24824337
EJ7899000V,Property Damage Crash,7/31/2023 21:11,CLEAR,DARK LIGHTS ON,39.12296525,-77.24824337
MCP2401001T,Injury Crash,7/31/2023 20:13,CLEAR,DAYLIGHT,39.107395,-77.18874667
MCP2401001T,Injury Crash,7/31/2023 20:13,CLEAR,DAYLIGHT,39.107395,-77.18874667
EJ7888004P,Injury Crash,7/31/2023 17:44,CLEAR,DAYLIGHT,39.12487064,-77.24742854
MCP13780154,Injury Crash,7/31/2023 16:10,CLEAR,DAYLIGHT,39.12853942,-77.18004961
MCP32250040,Property Damage Crash,7/31/2023 15:40,CLEAR,DAYLIGHT,39.0802559,-77.08164224
MCP32250040,Property Damage Crash,7/31/2023 15:40,CLEAR,DAYLIGHT,39.0802559,-77.08164224
EJ7873007W,Property Damage Crash,7/31/2023 15:36,CLEAR,DAYLIGHT,39.14025158,-77.22522522
EJ7873007W,Property Damage Crash,7/31/2023 15:36,CLEAR,DAYLIGHT,39.14025158,-77.22522522
MCP3339002B,Injury Crash,7/31/2023 14:24,CLEAR,DAYLIGHT,39.07214717,-77.06525417
MCP3339002B,Injury Crash,7/31/2023 14:24,CLEAR,DAYLIGHT,39.07214717,-77.06525417
MCP33510019,Injury Crash,7/31/2023 14:09,CLEAR,DAYLIGHT,39.03969717,-76.99835067
MCP33510019,Injury Crash,7/31/2023 14:09,CLEAR,DAYLIGHT,39.03969717,-76.99835067
MCP2298013Y,Injury Crash,7/31/2023 14:04,CLEAR,DAYLIGHT,39.19832,-77.24472
MCP2298013Y,Injury Crash,7/31/2023 14:04,CLEAR,DAYLIGHT,39.19832,-77.24472
MCP3264003X,Property Damage Crash,7/31/2023 13:35,CLEAR,DAYLIGHT,38.99320167,-77.026845
MCP3264003X,Property Damage Crash,7/31/2023 13:35,CLEAR,DAYLIGHT,38.99320167,-77.026845
MCP3264003X,Property Damage Crash,7/31/2023 13:35,CLEAR,DAYLIGHT,38.99320167,-77.026845
MCP263900G2,Injury Crash,7/31/2023 12:35,CLEAR,DAYLIGHT,39.11229717,-77.18711017
MCP263900G2,Injury Crash,7/31/2023 12:35,CLEAR,DAYLIGHT,39.11229717,-77.18711017
MCP2965007F,Property Damage Crash,7/31/2023 12:30,CLEAR,DAYLIGHT,39.078085,-76.98508333
MCP2965007F,Property Damage Crash,7/31/2023 12:30,CLEAR,DAYLIGHT,39.078085,-76.98508333
MCP2298013W,Property Damage Crash,7/31/2023 11:53,CLEAR,DAYLIGHT,39.18210833,-77.26367
MCP2298013W,Property Damage Crash,7/31/2023 11:53,CLEAR,DAYLIGHT,39.18210833,-77.26367
MCP3133004P,Property Damage Crash,7/31/2023 10:51,CLEAR,DAYLIGHT,39.115234,-77.07510067
MCP3133004P,Property Damage Crash,7/31/2023 10:51,CLEAR,DAYLIGHT,39.115234,-77.07510067
DD5652003H,Injury Crash,7/31/2023 10:40,CLEAR,DAYLIGHT,39.09058991,-77.12834758
DD5652003H,Injury Crash,7/31/2023 10:40,CLEAR,DAYLIGHT,39.09058991,-77.12834758
DD5652003H,Injury Crash,7/31/2023 10:40,CLEAR,DAYLIGHT,39.09058991,-77.12834758
MCP2270001W,Property Damage Crash,7/31/2023 9:50,CLEAR,DAYLIGHT,39.02634167,-77.204825
MCP2270001W,Property Damage Crash,7/31/2023 9:50,CLEAR,DAYLIGHT,39.02634167,-77.204825
MCP33390029,Injury Crash,7/31/2023 8:30,CLEAR,DAYLIGHT,39.06133117,-77.0913735
MCP33390029,Injury Crash,7/31/2023 8:30,CLEAR,DAYLIGHT,39.06133117,-77.0913735
MCP25160049,Property Damage Crash,7/31/2023 8:00,UNKNOWN,UNKNOWN,39.19808085,-77.27749814
MCP3360000M,Injury Crash,7/31/2023 7:23,CLEAR,DAYLIGHT,39.14825,-77.23786167
MCP3360000M,Injury Crash,7/31/2023 7:23,CLEAR,DAYLIGHT,39.14825,-77.23786167
MCP3267001T,Property Damage Crash,7/31/2023 4:30,CLEAR,DARK NO LIGHTS,39.11932667,-77.04613167
MCP30220056,Property Damage Crash,7/31/2023 0:08,N/A,DARK LIGHTS ON,39.19693883,-77.27380953
MCP30220056,Property Damage Crash,7/31/2023 0:08,N/A,DARK LIGHTS ON,39.19693883,-77.27380953
MCP1566001S,Property Damage Crash,7/31/2023 0:03,CLEAR,DARK LIGHTS ON,39.05170089,-77.13488174
MCP2582004T,Property Damage Crash,7/30/2023 23:56,CLEAR,DARK LIGHTS ON,39.1577065,-77.073449
DM8522000N,Property Damage Crash,7/30/2023 22:29,CLEAR,DARK LIGHTS ON,38.99556248,-77.0027879
DM8522000N,Property Damage Crash,7/30/2023 22:29,CLEAR,DARK LIGHTS ON,38.99556248,-77.0027879
MCP3208004L,Property Damage Crash,7/30/2023 21:12,CLEAR,DARK LIGHTS ON,39.01197942,-77.04143591
MCP3276002Q,Property Damage Crash,7/30/2023 21:12,CLEAR,DARK LIGHTS ON,39.02206,-77.05002333
MCP3276002Q,Property Damage Crash,7/30/2023 21:12,CLEAR,DARK LIGHTS ON,39.02206,-77.05002333
MCP3208004L,Property Damage Crash,7/30/2023 21:12,CLEAR,DARK LIGHTS ON,39.01197942,-77.04143591
MCP3225003Z,Property Damage Crash,7/30/2023 21:00,CLEAR,DARK LIGHTS ON,39.07556033,-77.0504615
MCP3225003Y,Property Damage Crash,7/30/2023 19:10,CLEAR,DAYLIGHT,39.0573675,-77.08376767
MCP3225003Y,Property Damage Crash,7/30/2023 19:10,CLEAR,DAYLIGHT,39.0573675,-77.08376767
MCP2723007D,Property Damage Crash,7/30/2023 18:15,CLEAR,DAYLIGHT,39.07328,-77.09577667
MCP2723007D,Property Damage Crash,7/30/2023 18:15,CLEAR,DAYLIGHT,39.07328,-77.09577667
MCP31920041,Injury Crash,7/30/2023 17:52,CLEAR,DAYLIGHT,39.04895705,-77.02539291
MCP219800DH,Property Damage Crash,7/30/2023 15:55,CLEAR,DAYLIGHT,39.14174,-77.22781167
EJ78760060,Injury Crash,7/30/2023 15:20,CLEAR,DAYLIGHT,39.14408643,-77.22481667
EJ78760060,Injury Crash,7/30/2023 15:20,CLEAR,DAYLIGHT,39.14408643,-77.22481667
HA2414001D,Property Damage Crash,7/30/2023 15:00,CLEAR,DAYLIGHT,39.13452224,-77.1232663
HA2414001D,Property Damage Crash,7/30/2023 15:00,CLEAR,DAYLIGHT,39.13452224,-77.1232663
MCP2177004S,Injury Crash,7/30/2023 14:40,CLEAR,DAYLIGHT,39.15050159,-77.2043814
MCP2940006N,Injury Crash,7/30/2023 14:25,CLEAR,DAYLIGHT,38.97293233,-77.1414305
EJ78940035,Property Damage Crash,7/30/2023 13:50,CLEAR,DAYLIGHT,39.1434645,-77.2021515
EJ78940035,Property Damage Crash,7/30/2023 13:50,CLEAR,DAYLIGHT,39.1434645,-77.2021515
MCP33510018,Property Damage Crash,7/30/2023 13:20,CLEAR,DAYLIGHT,39.02069557,-77.0127882
MCP2844006H,Property Damage Crash,7/30/2023 12:45,CLEAR,DAYLIGHT,39.08625317,-77.06361317
MCP2844006H,Property Damage Crash,7/30/2023 12:45,CLEAR,DAYLIGHT,39.08625317,-77.06361317
MCP31900058,Property Damage Crash,7/30/2023 12:24,CLEAR,DAYLIGHT,39.13683667,-77.06918833
MCP31900058,Property Damage Crash,7/30/2023 12:24,CLEAR,DAYLIGHT,39.13683667,-77.06918833
MCP25160048,Property Damage Crash,7/30/2023 12:20,CLEAR,DAYLIGHT,39.18156011,-77.26154166
MCP25160048,Property Damage Crash,7/30/2023 12:20,CLEAR,DAYLIGHT,39.18156011,-77.26154166
MCP3312003S,Injury Crash,7/30/2023 9:40,CLEAR,DAYLIGHT,39.038275,-76.99441667
MCP3312003S,Injury Crash,7/30/2023 9:40,CLEAR,DAYLIGHT,39.038275,-76.99441667
MCP2881005N,Property Damage Crash,7/30/2023 9:17,CLEAR,DAYLIGHT,39.19234667,-77.24276333
MCP2881005N,Property Damage Crash,7/30/2023 9:17,CLEAR,DAYLIGHT,39.19234667,-77.24276333
DD5664000R,Property Damage Crash,7/30/2023 7:05,N/A,DAYLIGHT,39.06956566,-77.13075534
MCP2738004R,Injury Crash,7/30/2023 5:29,CLEAR,DAWN,39.04679417,-76.95209767
MCP2738004R,Injury Crash,7/30/2023 5:29,CLEAR,DAWN,39.04679417,-76.95209767
MCP3284001L,Property Damage Crash,7/30/2023 4:52,CLEAR,DARK LIGHTS ON,39.07063667,-77.00335833
MCP2412001X,Property Damage Crash,7/30/2023 4:40,CLEAR,DARK LIGHTS ON,39.05726167,-77.15982167
MCP30660029,Property Damage Crash,7/30/2023 3:43,CLEAR,DARK LIGHTS ON,38.972775,-77.121555
MCP2526002K,Property Damage Crash,7/30/2023 2:00,CLEAR,DARK LIGHTS ON,39.117395,-77.18318833
MCP2526002K,Property Damage Crash,7/30/2023 2:00,CLEAR,DARK LIGHTS ON,39.117395,-77.18318833
MCP2526002K,Property Damage Crash,7/30/2023 2:00,CLEAR,DARK LIGHTS ON,39.117395,-77.18318833
MCP2738004Q,Property Damage Crash,7/30/2023 0:07,CLEAR,N/A,39.04945483,-76.9802635
MCP30220055,Injury Crash,7/29/2023 21:30,CLEAR,DARK LIGHTS ON,39.16927627,-77.28295688
MCP30220055,Injury Crash,7/29/2023 21:30,CLEAR,DARK LIGHTS ON,39.16927627,-77.28295688
MCP30220055,Injury Crash,7/29/2023 21:30,CLEAR,DARK LIGHTS ON,39.16927627,-77.28295688
MCP26350083,Property Damage Crash,7/29/2023 21:16,CLEAR,DARK LIGHTS ON,39.13093583,-77.07105183
MCP26350083,Property Damage Crash,7/29/2023 21:16,CLEAR,DARK LIGHTS ON,39.13093583,-77.07105183
MCP26080055,Injury Crash,7/29/2023 21:11,CLEAR,DARK LIGHTS ON,39.01119667,-76.97899333
MCP26080055,Injury Crash,7/29/2023 21:11,CLEAR,DARK LIGHTS ON,39.01119667,-76.97899333
MCP26080055,Injury Crash,7/29/2023 21:11,CLEAR,DARK LIGHTS ON,39.01119667,-76.97899333
DD5644003C,Property Damage Crash,7/29/2023 20:17,CLEAR,DUSK,39.0889775,-77.15369233
DD5644003C,Property Damage Crash,7/29/2023 20:17,CLEAR,DUSK,39.0889775,-77.15369233
EJ7876005Z,Property Damage Crash,7/29/2023 20:10,CLEAR,DAYLIGHT,39.11652128,-77.19920422
MCP2853008W,Injury Crash,7/29/2023 19:53,CLEAR,DAYLIGHT,39.03087167,-77.0047
MCP2853008W,Injury Crash,7/29/2023 19:53,CLEAR,DAYLIGHT,39.03087167,-77.0047
MCP31920040,Property Damage Crash,7/29/2023 19:27,CLEAR,DAYLIGHT,39.04502419,-77.06532564
MCP31920040,Property Damage Crash,7/29/2023 19:27,CLEAR,DAYLIGHT,39.04502419,-77.06532564
MCP3030005H,Property Damage Crash,7/29/2023 18:55,CLEAR,DAYLIGHT,38.97629667,-77.10741833
MCP31480053,Property Damage Crash,7/29/2023 18:55,CLEAR,DAYLIGHT,39.04660749,-77.10605316
MCP3328002C,Injury Crash,7/29/2023 18:21,CLEAR,DAYLIGHT,39.05718167,-77.07305167
MCP3328002C,Injury Crash,7/29/2023 18:21,CLEAR,DAYLIGHT,39.05718167,-77.07305167
MCP3052003F,Property Damage Crash,7/29/2023 18:18,CLEAR,DAYLIGHT,39.16340402,-77.14857806
MCP2899006R,Injury Crash,7/29/2023 17:55,CLEAR,DAYLIGHT,39.10445833,-77.22004167
MCP2899006R,Injury Crash,7/29/2023 17:55,CLEAR,DAYLIGHT,39.10445833,-77.22004167
MCP3121005D,Property Damage Crash,7/29/2023 16:13,RAINING,DAYLIGHT,39.17359109,-77.18937233
MCP3121005D,Property Damage Crash,7/29/2023 16:13,RAINING,DAYLIGHT,39.17359109,-77.18937233
MCP3295002Z,Injury Crash,7/29/2023 15:07,CLEAR,DAYLIGHT,39.08129967,-76.9458305
MCP3295002Z,Injury Crash,7/29/2023 15:07,CLEAR,DAYLIGHT,39.08129967,-76.9458305
MCP2339008J,Property Damage Crash,7/29/2023 14:39,CLEAR,DAYLIGHT,39.05424742,-77.11517762
MCP2339008J,Property Damage Crash,7/29/2023 14:39,CLEAR,DAYLIGHT,39.05424742,-77.11517762
MCP2231007F,Property Damage Crash,7/29/2023 13:43,CLEAR,DAYLIGHT,39.15656333,-77.20629667
MCP2231007F,Property Damage Crash,7/29/2023 13:43,CLEAR,DAYLIGHT,39.15656333,-77.20629667
MCP2047004Y,Injury Crash,7/29/2023 13:33,CLEAR,DAYLIGHT,39.10089665,-77.18517879
MCP2047004Y,Injury Crash,7/29/2023 13:33,CLEAR,DAYLIGHT,39.10089665,-77.18517879
MCP3165004N,Property Damage Crash,7/29/2023 13:30,CLEAR,DAYLIGHT,39.11118367,-76.93216333
MCP3165004N,Property Damage Crash,7/29/2023 13:30,CLEAR,DAYLIGHT,39.11118367,-76.93216333
MCP33510017,Property Damage Crash,7/29/2023 13:27,CLEAR,DAYLIGHT,38.99306483,-76.99201283
MCP33510017,Property Damage Crash,7/29/2023 13:27,CLEAR,DAYLIGHT,38.99306483,-76.99201283
MCP241100BS,Property Damage Crash,7/29/2023 13:06,CLEAR,DAYLIGHT,39.05607,-77.117395
MCP2832008G,Property Damage Crash,7/29/2023 13:05,CLEAR,DAYLIGHT,39.0350075,-77.06851817
MCP2832008G,Property Damage Crash,7/29/2023 13:05,CLEAR,DAYLIGHT,39.0350075,-77.06851817
MCP3312003T,Property Damage Crash,7/29/2023 13:00,N/A,DAYLIGHT,39.04585833,-76.99088667
EJ78520084,Property Damage Crash,7/29/2023 12:29,N/A,DAYLIGHT,39.12943225,-77.20086051
EJ78520084,Property Damage Crash,7/29/2023 12:29,N/A,DAYLIGHT,39.12943225,-77.20086051
MCP2881005M,Injury Crash,7/29/2023 11:50,CLEAR,DAYLIGHT,39.18022333,-77.23849333
MCP2881005M,Injury Crash,7/29/2023 11:50,CLEAR,DAYLIGHT,39.18022333,-77.23849333
EJ7887002P,Injury Crash,7/29/2023 11:00,CLEAR,DAYLIGHT,39.14274823,-77.22084652
EJ7887002P,Injury Crash,7/29/2023 11:00,CLEAR,DAYLIGHT,39.14274823,-77.22084652
MCP20010023,Fatal Crash,7/29/2023 5:49,N/A,DAWN,39.07190333,-77.10959167
MCP3305002G,Property Damage Crash,7/29/2023 4:50,CLEAR,DARK LIGHTS ON,39.03272333,-76.98510333
MCP27860040,Property Damage Crash,7/29/2023 2:55,CLEAR,DARK LIGHTS ON,39.191365,-77.24501167
MCP2738004P,Property Damage Crash,7/29/2023 2:52,CLEAR,DARK LIGHTS ON,39.05639217,-76.95431867
MCP2738004P,Property Damage Crash,7/29/2023 2:52,CLEAR,DARK LIGHTS ON,39.05639217,-76.95431867
MCP2305002X,Property Damage Crash,7/29/2023 1:22,CLEAR,DARK LIGHTS ON,39.26911667,-77.152185
MCP3305002F,Property Damage Crash,7/29/2023 1:16,CLOUDY,DARK LIGHTS ON,39.02023667,-76.97669667
MCP2821002Y,Property Damage Crash,7/28/2023 23:57,CLEAR,DARK LIGHTS ON,39.16936833,-77.17624333
MCP2821002Y,Property Damage Crash,7/28/2023 23:57,CLEAR,DARK LIGHTS ON,39.16936833,-77.17624333
MCP30610026,Injury Crash,7/28/2023 22:50,CLOUDY,DARK LIGHTS ON,39.15653144,-77.26660681
MCP30610026,Injury Crash,7/28/2023 22:50,CLOUDY,DARK LIGHTS ON,39.15653144,-77.26660681
MCP2582004S,Property Damage Crash,7/28/2023 21:53,RAINING,DARK NO LIGHTS,39.12072533,-77.03384217
MCP2582004S,Property Damage Crash,7/28/2023 21:53,RAINING,DARK NO LIGHTS,39.12072533,-77.03384217
MCP2786003Z,Property Damage Crash,7/28/2023 20:53,UNKNOWN,DARK NO LIGHTS,39.28799167,-77.29009667
MCP3329001X,Injury Crash,7/28/2023 20:22,RAINING,DARK NO LIGHTS,39.07188,-76.9602975
MCP3329001X,Injury Crash,7/28/2023 20:22,RAINING,DARK NO LIGHTS,39.07188,-76.9602975
EJ78520085,Property Damage Crash,7/28/2023 19:48,N/A,DAYLIGHT,39.12075712,-77.18200952
MCP30940037,Property Damage Crash,7/28/2023 19:41,RAINING,DUSK,39.188,-77.16834667
MCP2875007H,Property Damage Crash,7/28/2023 18:30,RAINING,DAYLIGHT,39.26000333,-77.20270167
MCP2875007H,Property Damage Crash,7/28/2023 18:30,RAINING,DAYLIGHT,39.26000333,-77.20270167
MCP3168005T,Property Damage Crash,7/28/2023 16:44,CLEAR,DAYLIGHT,39.07362021,-77.11259485
MCP3168005T,Property Damage Crash,7/28/2023 16:44,CLEAR,DAYLIGHT,39.07362021,-77.11259485
EJ78520086,Property Damage Crash,7/28/2023 16:18,N/A,DAYLIGHT,39.15018462,-77.20920973
EJ78520086,Property Damage Crash,7/28/2023 16:18,N/A,DAYLIGHT,39.15018462,-77.20920973
MCP32070039,Property Damage Crash,7/28/2023 15:54,CLEAR,DAYLIGHT,39.06684833,-76.9602425
MCP32070039,Property Damage Crash,7/28/2023 15:54,CLEAR,DAYLIGHT,39.06684833,-76.9602425
EJ7876005X,Property Damage Crash,7/28/2023 15:30,CLEAR,DAYLIGHT,39.13306509,-77.18987297
EJ7876005X,Property Damage Crash,7/28/2023 15:30,CLEAR,DAYLIGHT,39.13306509,-77.18987297
MCP2760003X,Property Damage Crash,7/28/2023 15:11,CLEAR,DAYLIGHT,39.15998333,-77.21581667
MCP2760003X,Property Damage Crash,7/28/2023 15:11,CLEAR,DAYLIGHT,39.15998333,-77.21581667
DM85040017,Property Damage Crash,7/28/2023 14:31,CLEAR,DAYLIGHT,38.98298779,-77.0149523
DM85040017,Property Damage Crash,7/28/2023 14:31,CLEAR,DAYLIGHT,38.98298779,-77.0149523
MCP32900029,Property Damage Crash,7/28/2023 13:32,CLEAR,DAYLIGHT,39.02535719,-77.04617272
MCP32900029,Property Damage Crash,7/28/2023 13:32,CLEAR,DAYLIGHT,39.02535719,-77.04617272
MCP3280003Q,Property Damage Crash,7/28/2023 13:15,CLEAR,DAYLIGHT,39.05391333,-76.955585
MCP3280003Q,Property Damage Crash,7/28/2023 13:15,CLEAR,DAYLIGHT,39.05391333,-76.955585
MCP24450050,Property Damage Crash,7/28/2023 12:53,CLEAR,DAYLIGHT,39.19219217,-77.24368267
MCP24450050,Property Damage Crash,7/28/2023 12:53,CLEAR,DAYLIGHT,39.19219217,-77.24368267
MCP32900028,Property Damage Crash,7/28/2023 12:49,CLEAR,DAYLIGHT,39.01413266,-77.04187521
MCP32900028,Property Damage Crash,7/28/2023 12:49,CLEAR,DAYLIGHT,39.01413266,-77.04187521
MCP3355000W,Property Damage Crash,7/28/2023 11:25,CLEAR,DAYLIGHT,38.9919258,-77.0271821
MCP13780153,Property Damage Crash,7/28/2023 10:48,CLEAR,DAYLIGHT,39.311659,-77.19804367
MCP13780153,Property Damage Crash,7/28/2023 10:48,CLEAR,DAYLIGHT,39.311659,-77.19804367
MCP3200008S,Injury Crash,7/28/2023 10:00,CLEAR,DAYLIGHT,39.05082724,-77.12907578
MCP26410036,Property Damage Crash,7/28/2023 9:45,CLEAR,DAYLIGHT,39.33064833,-77.19008667
MCP291700C5,Property Damage Crash,7/28/2023 9:43,CLEAR,DAYLIGHT,39.17692517,-77.10073817
MCP291700C5,Property Damage Crash,7/28/2023 9:43,CLEAR,DAYLIGHT,39.17692517,-77.10073817
MCP115100D9,Property Damage Crash,7/28/2023 9:05,CLEAR,DAYLIGHT,38.99606,-77.02017667
MCP3295002Y,Property Damage Crash,7/28/2023 8:39,CLEAR,DAYLIGHT,38.97900147,-77.0772196
MCP3295002Y,Property Damage Crash,7/28/2023 8:39,CLEAR,DAYLIGHT,38.97900147,-77.0772196
MCP3312003R,Property Damage Crash,7/28/2023 7:50,CLEAR,DAYLIGHT,39.07208167,-76.95960667
MCP3312003R,Property Damage Crash,7/28/2023 7:50,CLEAR,DAYLIGHT,39.07208167,-76.95960667
MCP2770003B,Injury Crash,7/28/2023 7:35,CLEAR,DAYLIGHT,39.14110333,-77.152215
MCP2770003B,Injury Crash,7/28/2023 7:35,CLEAR,DAYLIGHT,39.14110333,-77.152215
MCP115100D8,Property Damage Crash,7/28/2023 7:10,CLEAR,DAYLIGHT,38.99977833,-77.039955
MCP3136006H,Property Damage Crash,7/28/2023 6:06,CLEAR,DAYLIGHT,39.001226,-76.98763849
MCP3136006H,Property Damage Crash,7/28/2023 6:06,CLEAR,DAYLIGHT,39.001226,-76.98763849
MCP2899006Q,Property Damage Crash,7/28/2023 0:50,CLEAR,DARK LIGHTS ON,39.01730989,-77.01593898
EJ78840064,Property Damage Crash,7/28/2023 0:44,CLEAR,DARK LIGHTS ON,39.15581685,-77.21573753
MCP3356000L,Property Damage Crash,7/27/2023 23:25,CLEAR,DARK LIGHTS ON,39.18494805,-77.25408163
DD56690004,Property Damage Crash,7/27/2023 21:32,CLEAR,DARK LIGHTS ON,39.07499017,-77.1155822
DD56690004,Property Damage Crash,7/27/2023 21:32,CLEAR,DARK LIGHTS ON,39.07499017,-77.1155822
DD5660000F,Property Damage Crash,7/27/2023 21:12,RAINING,DARK LIGHTS ON,39.09482,-77.19386583
MCP2930003J,Property Damage Crash,7/27/2023 20:46,CLEAR,DARK LIGHTS ON,39.06110167,-77.07747
MCP3271003L,Injury Crash,7/27/2023 18:45,CLEAR,DAYLIGHT,39.0260967,-77.14819595
MCP3271003L,Injury Crash,7/27/2023 18:45,CLEAR,DAYLIGHT,39.0260967,-77.14819595
MCP13780152,Property Damage Crash,7/27/2023 18:34,CLOUDY,DAYLIGHT,39.06942904,-77.07564654
MCP13780152,Property Damage Crash,7/27/2023 18:34,CLOUDY,DAYLIGHT,39.06942904,-77.07564654
MCP2966006R,Property Damage Crash,7/27/2023 18:23,RAINING,N/A,39.25834546,-77.30619847
MCP2966006R,Property Damage Crash,7/27/2023 18:23,RAINING,N/A,39.25834546,-77.30619847
EJ78520083,Property Damage Crash,7/27/2023 18:19,N/A,DAYLIGHT,39.11546533,-77.19804118
MCP2863002W,Injury Crash,7/27/2023 16:40,CLEAR,DAYLIGHT,39.1401035,-77.20478767
MCP2863002W,Injury Crash,7/27/2023 16:40,CLEAR,DAYLIGHT,39.1401035,-77.20478767
MCP2863002W,Injury Crash,7/27/2023 16:40,CLEAR,DAYLIGHT,39.1401035,-77.20478767
MCP3161005H,Injury Crash,7/27/2023 16:14,CLEAR,DAYLIGHT,38.97718617,-77.08832426
MCP3161005H,Injury Crash,7/27/2023 16:14,CLEAR,DAYLIGHT,38.97718617,-77.08832426
MCP3161005H,Injury Crash,7/27/2023 16:14,CLEAR,DAYLIGHT,38.97718617,-77.08832426
MCP30940036,Property Damage Crash,7/27/2023 16:11,N/A,DAYLIGHT,39.14860667,-77.14721333
MCP30940036,Property Damage Crash,7/27/2023 16:11,N/A,DAYLIGHT,39.14860667,-77.14721333
MCP2361002M,Property Damage Crash,7/27/2023 15:41,CLEAR,DAYLIGHT,39.15813167,-77.20425333
MCP2361002M,Property Damage Crash,7/27/2023 15:41,CLEAR,DAYLIGHT,39.15813167,-77.20425333
MCP3200008R,Property Damage Crash,7/27/2023 14:12,CLEAR,DAYLIGHT,39.02175249,-77.13484006
MCP003600H4,Injury Crash,7/27/2023 14:12,CLEAR,DAYLIGHT,39.09786033,-77.09897683
